iter	Logloss
326	0.002471768383
327	0.002471776993
328	0.002471747982
329	0.002471736501
330	0.002471722724
331	0.002471769413
332	0.00247173631
333	0.002471747217
334	0.002471734971
335	0.002471704738
336	0.002471728465
337	0.002471729613
338	0.00247170933
339	0.002471702059
340	0.002471696319
341	0.002471682542
342	0.002471707034
343	0.002471698232
344	0.002471673166
345	0.00247170072
346	0.002471687134
347	0.00247167661
348	0.002471670678
349	0.002471684455
350	0.002471671252
351	0.002471645803
352	0.002471669721
353	0.002471674314
354	0.002471648482
355	0.002471653839
356	0.002471657475
357	0.00247163968
358	0.002471673357
359	0.002471651926
360	0.002471622959
361	0.002471627168
362	0.002471615305
363	0.002471603441
364	0.002471605355
365	0.002471619132
366	0.002471569764
367	0.002471560771
368	0.00247158201
369	0.002471557709
370	0.002471549864
371	0.002471547568
372	0.002471540871
373	0.002471499922
374	0.002471474473
375	0.00247133629
376	0.002471280034
377	0.00247123679
378	0.00247125382
379	0.002471218038
380	0.002471215741
381	0.002471210384
382	0.002471209236
383	0.002471193545
384	0.002471194693
385	0.002471223395
386	0.002471216507
387	0.002471195841
388	0.002471192397
389	0.002471198137
390	0.002471183404
391	0.002471173645
392	0.002471169053
393	0.002471190675
394	0.002471156424
395	0.00247114877
396	0.002471134228
397	0.002471157955
398	0.00247113882
399	0.002471155658
400	0.002471109926
401	0.002471118537
402	0.002471116172
403	0.002471085173
404	0.002471102012
405	0.002471101821
406	0.002471092636
407	0.002471090914
408	0.002471041164
409	0.002471047287
410	0.00247108326
411	0.002471027769
412	0.002471057811
413	0.002471049583
414	0.002471053984
415	0.002471050731
416	0.002471020115
417	0.002471032936
418	0.002471033892
419	0.002471017054
420	0.00247101361
421	0.002471003468
422	0.002471022412
423	0.002471023177
424	0.002471008635
425	0.002471025856
426	0.00247099945
427	0.002470996771
428	0.002470977636
429	0.002470980315
430	0.002470994284
431	0.002470967686
432	0.002470997919
433	0.002470985864
434	0.002470963859
435	0.002470966538
436	0.002470920806
437	0.002470920806
438	0.002470920806
439	0.002470920806
440	0.002470920806
441	0.002470920806
442	0.002470920806
443	0.002470920806
444	0.002470920806
445	0.002470920806
446	0.002470920806
447	0.002470920806
448	0.002470920806
449	0.002470920806
450	0.002470920806
451	0.002470920806
452	0.002470920806
453	0.002470920806
454	0.002470920806
455	0.002470920806
456	0.002470920806
457	0.002470920806
458	0.002470920806
459	0.002470920806
460	0.002470920806
461	0.002470920806
462	0.002470920806
463	0.002470920806
464	0.002470920806
465	0.002470920806
466	0.002470920806
467	0.002470920806
468	0.002470920806
469	0.002470920806
470	0.002470920806
471	0.002470920806
472	0.002470920806
473	0.002470920806
474	0.002470920806
475	0.002470920806
476	0.002470920806
477	0.002470920806
478	0.002470920806
479	0.002470920806
480	0.002470920806
481	0.002470920806
482	0.002470920806
483	0.002470920806
484	0.002470920806
485	0.002470920806
486	0.002470920806
487	0.002470920806
488	0.002470920806
489	0.002470920806
490	0.002470920806
491	0.002470920806
492	0.002470920806
493	0.002470920806
494	0.002470920806
495	0.002470920806
496	0.002470920806
497	0.002470920806
498	0.002470920806
499	0.002470920806
500	0.002470920806
501	0.002470920806
502	0.002470920806
503	0.002470920806
504	0.002470920806
505	0.002470920806
506	0.002470920806
507	0.002470920806
508	0.002470920806
509	0.002470920806
510	0.002470920806
511	0.002470920806
512	0.002470920806
513	0.002470920806
514	0.002470920806
515	0.002470920806
516	0.002470920806
517	0.002470920806
518	0.002470920806
519	0.002470920806
520	0.002470920806
521	0.002470920806
522	0.002470920806
523	0.002470920806
524	0.002470920806
525	0.002470920806
526	0.002470920806
527	0.002470920806
528	0.002470920806
529	0.002470920806
530	0.002470920806
531	0.002470920806
532	0.002470920806
533	0.002470920806
534	0.002470920806
535	0.002470920806
536	0.002470920806
537	0.002470920806
538	0.002470920806
539	0.002470920806
540	0.002470920806
541	0.002470920806
542	0.002470920806
543	0.002470920806
544	0.002470920806
545	0.002470920806
546	0.002470920806
547	0.002470920806
548	0.002470920806
549	0.002470920806
550	0.002470920806
551	0.002470920806
552	0.002470920806
553	0.002470920806
554	0.002470920806
555	0.002470920806
556	0.002470920806
557	0.002470920806
558	0.002470920806
559	0.002470920806
560	0.002470920806
561	0.002470920806
562	0.002470920806
563	0.002470920806
564	0.002470920806
565	0.002470920806
566	0.002470920806
567	0.002470920806
568	0.002470920806
569	0.002470920806
570	0.002470920806
571	0.002470920806
572	0.002470920806
573	0.002470920806
574	0.002470920806
575	0.002470920806
576	0.002470920806
577	0.002470920806
578	0.002470920806
579	0.002470920806
580	0.002470920806
581	0.002470920806
582	0.002470920806
583	0.002470920806
584	0.002470920806
585	0.002470920806
586	0.002470920806
587	0.002470920806
588	0.002470920806
589	0.002470920806
590	0.002470920806
591	0.002470920806
592	0.002470920806
593	0.002470920806
594	0.002470920806
595	0.002470920806
596	0.002470920806
597	0.002470920806
598	0.002470920806
599	0.002470920806
600	0.002470920806
601	0.002470920806
602	0.002470920806
603	0.002470920806
604	0.002470920806
605	0.002470920806
606	0.002470920806
607	0.002470920806
608	0.002470920806
609	0.002470920806
610	0.002470920806
611	0.002470920806
612	0.002470920806
613	0.002470920806
614	0.002470920806
615	0.002470920806
616	0.002470920806
617	0.002470920806
618	0.002470920806
619	0.002470920806
620	0.002470920806
621	0.002470920806
622	0.002470920806
623	0.002470920806
624	0.002470920806
625	0.002470920806
626	0.002470920806
627	0.002470920806
628	0.002470920806
629	0.002470920806
630	0.002470920806
631	0.002470920806
632	0.002470920806
633	0.002470920806
634	0.002470920806
635	0.002470920806
636	0.002470920806
637	0.002470920806
638	0.002470920806
639	0.002470920806
640	0.002470920806
641	0.002470920806
642	0.002470920806
643	0.002470920806
644	0.002470920806
645	0.002470920806
646	0.002470920806
647	0.002470920806
648	0.002470920806
649	0.002470920806
650	0.002470920806
651	0.002470920806
652	0.002470920806
653	0.002470920806
654	0.002470920806
655	0.002470920806
656	0.002470920806
657	0.002470920806
658	0.002470920806
659	0.002470920806
660	0.002470920806
661	0.002470920806
662	0.002470920806
663	0.002470920806
664	0.002470920806
665	0.002470920806
666	0.002470920806
667	0.002470920806
668	0.002470920806
669	0.002470920806
670	0.002470920806
671	0.002470920806
672	0.002470920806
673	0.002470920806
674	0.002470920806
675	0.002470920806
676	0.002470920806
677	0.002470920806
678	0.002470920806
679	0.002470920806
680	0.002470920806
681	0.002470920806
682	0.002470920806
683	0.002470920806
684	0.002470920806
685	0.002470920806
686	0.002470920806
687	0.002470920806
688	0.002470920806
689	0.002470920806
690	0.002470920806
691	0.002470920806
692	0.002470920806
693	0.002470920806
694	0.002470920806
695	0.002470920806
696	0.002470920806
697	0.002470920806
698	0.002470920806
699	0.002470920806
700	0.002470920806
701	0.002470920806
702	0.002470920806
703	0.002470920806
704	0.002470920806
705	0.002470920806
706	0.002470920806
707	0.002470920806
708	0.002470920806
709	0.002470920806
710	0.002470920806
711	0.002470920806
712	0.002470920806
713	0.002470920806
714	0.002470920806
715	0.002470920806
716	0.002470920806
717	0.002470920806
718	0.002470920806
719	0.002470920806
720	0.002470920806
721	0.002470920806
722	0.002470920806
723	0.002470920806
724	0.002470920806
725	0.002470920806
726	0.002470920806
727	0.002470920806
728	0.002470920806
729	0.002470920806
730	0.002470920806
731	0.002470920806
732	0.002470920806
733	0.002470920806
734	0.002470920806
735	0.002470920806
736	0.002470920806
737	0.002470920806
738	0.002470920806
739	0.002470920806
740	0.002470920806
741	0.002470920806
742	0.002470920806
743	0.002470920806
744	0.002470920806
745	0.002470920806
746	0.002470920806
747	0.002470920806
748	0.002470920806
749	0.002470920806
750	0.002470920806
751	0.002470920806
752	0.002470920806
753	0.002470920806
754	0.002470920806
755	0.002470920806
756	0.002470920806
757	0.002470920806
758	0.002470920806
759	0.002470920806
760	0.002470920806
761	0.002470920806
762	0.002470920806
763	0.002470920806
764	0.002470920806
765	0.002470920806
766	0.002470920806
767	0.002470920806
768	0.002470920806
769	0.002470920806
770	0.002470920806
771	0.002470920806
772	0.002470920806
773	0.002470920806
774	0.002470920806
775	0.002470920806
776	0.002470920806
777	0.002470920806
778	0.002470920806
779	0.002470920806
780	0.002470920806
781	0.002470920806
782	0.002470920806
783	0.002470920806
784	0.002470920806
785	0.002470920806
786	0.002470920806
787	0.002470920806
788	0.002470920806
789	0.002470920806
790	0.002470920806
791	0.002470920806
792	0.002470920806
793	0.002470920806
794	0.002470920806
795	0.002470920806
796	0.002470920806
797	0.002470920806
798	0.002470920806
799	0.002470920806
800	0.002470920806
801	0.002470920806
802	0.002470920806
803	0.002470920806
804	0.002470920806
805	0.002470920806
806	0.002470920806
807	0.002470920806
808	0.002470920806
809	0.002470920806
810	0.002470920806
811	0.002470920806
812	0.002470920806
813	0.002470920806
814	0.002470920806
815	0.002470920806
816	0.002470920806
817	0.002470920806
818	0.002470920806
819	0.002470920806
820	0.002470920806
821	0.002470920806
822	0.002470920806
823	0.002470920806
824	0.002470920806
825	0.002470920806
826	0.002470920806
827	0.002470920806
828	0.002470920806
829	0.002470920806
830	0.002470920806
831	0.002470920806
832	0.002470920806
833	0.002470920806
834	0.002470920806
835	0.002470920806
836	0.002470920806
837	0.002470920806
838	0.002470920806
839	0.002470920806
840	0.002470920806
841	0.002470920806
842	0.002470920806
843	0.002470920806
844	0.002470920806
845	0.002470920806
846	0.002470920806
847	0.002470920806
848	0.002470920806
849	0.002470920806
850	0.002470920806
851	0.002470920806
852	0.002470920806
853	0.002470920806
854	0.002470920806
855	0.002470920806
856	0.002470920806
857	0.002470920806
858	0.002470920806
859	0.002470920806
860	0.002470920806
861	0.002470920806
862	0.002470920806
863	0.002470920806
864	0.002470920806
865	0.002470920806
866	0.002470920806
867	0.002470920806
868	0.002470920806
869	0.002470920806
870	0.002470920806
871	0.002470920806
872	0.002470920806
873	0.002470920806
874	0.002470920806
875	0.002470920806
876	0.002470920806
877	0.002470920806
878	0.002470920806
879	0.002470920806
880	0.002470920806
881	0.002470920806
882	0.002470920806
883	0.002470920806
884	0.002470920806
885	0.002470920806
886	0.002470920806
887	0.002470920806
888	0.002470920806
889	0.002470920806
890	0.002470920806
891	0.002470920806
892	0.002470920806
893	0.002470920806
894	0.002470920806
895	0.002470920806
896	0.002470920806
897	0.002470920806
898	0.002470920806
899	0.002470920806
900	0.002470920806
901	0.002470920806
902	0.002470920806
903	0.002470920806
904	0.002470920806
905	0.002470920806
906	0.002470920806
907	0.002470920806
908	0.002470920806
909	0.002470920806
910	0.002470920806
911	0.002470920806
912	0.002470920806
913	0.002470920806
914	0.002470920806
915	0.002470920806
916	0.002470920806
917	0.002470920806
918	0.002470920806
919	0.002470920806
920	0.002470920806
921	0.002470920806
922	0.002470920806
923	0.002470920806
924	0.002470920806
925	0.002470920806
926	0.002470920806
927	0.002470920806
928	0.002470920806
929	0.002470920806
930	0.002470920806
931	0.002470920806
932	0.002470920806
933	0.002470920806
934	0.002470920806
935	0.002470920806
936	0.002470920806
937	0.002470920806
938	0.002470920806
939	0.002470920806
940	0.002470920806
941	0.002470920806
942	0.002470920806
943	0.002470920806
944	0.002470920806
945	0.002470920806
946	0.002470920806
947	0.002470920806
948	0.002470920806
949	0.002470920806
950	0.002470920806
951	0.002470920806
952	0.002470920806
953	0.002470920806
954	0.002470920806
955	0.002470920806
956	0.002470920806
957	0.002470920806
958	0.002470920806
959	0.002470920806
960	0.002470920806
961	0.002470920806
962	0.002470920806
963	0.002470920806
964	0.002470920806
965	0.002470920806
966	0.002470920806
967	0.002470920806
968	0.002470920806
969	0.002470920806
970	0.002470920806
971	0.002470920806
972	0.002470920806
973	0.002470920806
974	0.002470920806
975	0.002470920806
976	0.002470920806
977	0.002470920806
978	0.002470920806
979	0.002470920806
980	0.002470920806
981	0.002470920806
982	0.002470920806
983	0.002470920806
984	0.002470920806
985	0.002470920806
986	0.002470920806
987	0.002470920806
988	0.002470920806
989	0.002470920806
990	0.002470920806
991	0.002470920806
992	0.002470920806
993	0.002470920806
994	0.002470920806
995	0.002470920806
996	0.002470920806
997	0.002470920806
998	0.002470920806
999	0.002470920806
